year,week,defense_team,offense_team,receivingReceptionsRB,receivingYardsRB,receivingTouchdownsRB,receivingTargetsRB,receivingYardsAfterCatchRB,receiving100To199YardGameRB,receiving200PlusYardGameRB,receivingReceptionsWR,receivingYardsWR,receivingTouchdownsWR,receivingTargetsWR,receivingYardsAfterCatchWR,receiving100To199YardGameWR,receiving200PlusYardGameWR,receivingReceptionsTE,receivingYardsTE,receivingTouchdownsTE,receivingTargetsTE,receivingYardsAfterCatchTE,receiving100To199YardGameTE,receiving200PlusYardGameTE,rushingAttemptsRB,rushingYardsRB,rushing40PlusYardTDRB,rushing50PlusYardTDRB,rushing100To199YardGameRB,rushing200PlusYardGameRB,rushingTouchdownsRB,rushingAttemptsWR,rushingYardsWR,rushing40PlusYardTDWR,rushing50PlusYardTDWR,rushing100To199YardGameWR,rushing200PlusYardGameWR,rushingTouchdownsWR,rushingAttemptsQB,rushingYardsQB,rushing40PlusYardTDQB,rushing50PlusYardTDQB,rushing100To199YardGameQB,rushing200PlusYardGameQB,rushingTouchdownsQB,rushingAttemptsTE,rushingYardsTE,rushing40PlusYardTDTE,rushing50PlusYardTDTE,rushing100To199YardGameTE,rushing200PlusYardGameTE,rushingTouchdownsTE,passingAttemptsQB,passingCompletionsQB,passingIncompletionsQB,passingYardsQB,passingTouchdownsQB,passingInterceptionsQB,passing40PlusYardTDQB,passing50PlusYardTDQB,passing300To399YardGameQB,passing400PlusYardGameQB,passing2PtConversionsQB,madeFieldGoalsFrom50PlusK,attemptedFieldGoalsFrom50PlusK,madeFieldGoalsFromUnder40K,attemptedFieldGoalsFromUnder40K,madeFieldGoalsK,attemptedFieldGoalsK,madeExtraPointsK,attemptedExtraPointsK
2019,2,GB,MIN,3.0,37.0,0.0,3.0,46.0,0.0,0.0,7.0,185.0,1.0,16.0,73.0,0.0,0.0,3.0,9.0,0.0,4.0,7.0,0.0,0.0,20.0,154.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,18.0,230.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,2,HOU,JAX,4.0,40.0,0.0,6.0,50.0,0.0,0.0,12.0,131.0,1.0,19.0,22.0,0.0,0.0,,,,,,,,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,33.0,23.0,10.0,213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
2019,2,IND,TEN,2.0,12.0,0.0,3.0,20.0,0.0,0.0,3.0,25.0,0.0,5.0,7.0,0.0,0.0,4.0,39.0,0.0,6.0,9.0,0.0,0.0,15.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,2,JAX,HOU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,118.0,0.0,18.0,12.0,0.0,0.0,,,,,,,,26.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,29.0,16.0,13.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0
2019,2,KC,LV,4.0,28.0,0.0,5.0,24.0,0.0,0.0,5.0,46.0,1.0,7.0,11.0,0.0,0.0,6.0,63.0,0.0,7.0,55.0,0.0,0.0,17.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,15.0,198.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,2,LAC,DET,4.0,53.0,1.0,5.0,52.0,0.0,0.0,13.0,160.0,1.0,17.0,16.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,17.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,8.0,245.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2019,2,LAR,NO,2.0,31.0,0.0,4.0,31.0,0.0,0.0,10.0,89.0,0.0,13.0,25.0,0.0,0.0,2.0,25.0,0.0,7.0,8.0,0.0,0.0,18.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0
2019,2,LV,KC,6.0,48.0,0.0,8.0,43.0,0.0,0.0,16.0,282.0,3.0,25.0,74.0,1.0,0.0,7.0,107.0,1.0,9.0,28.0,1.0,0.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,14.0,443.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
2019,2,MIA,NE,3.0,19.0,1.0,4.0,21.0,0.0,0.0,11.0,106.0,0.0,14.0,42.0,0.0,0.0,,,,,,,,24.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,28.0,20.0,8.0,264.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0
2019,2,MIN,GB,7.0,47.0,1.0,10.0,57.0,0.0,0.0,10.0,125.0,0.0,14.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,144.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,12.0,209.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2019,2,NE,MIA,1.0,12.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,NO,LAR,3.0,4.0,0.0,4.0,15.0,0.0,0.0,10.0,227.0,1.0,15.0,107.0,1.0,0.0,5.0,42.0,0.0,7.0,19.0,0.0,0.0,16.0,63.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,9.0,283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0
2019,2,NYG,BUF,2.0,15.0,0.0,2.0,16.0,0.0,0.0,11.0,155.0,0.0,12.0,43.0,0.0,0.0,,,,,,,,25.0,125.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,30.0,19.0,11.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,2,NYJ,CLE,4.0,36.0,0.0,4.0,32.0,0.0,0.0,9.0,193.0,1.0,17.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,16.0,325.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0
2019,2,PHI,ATL,3.0,42.0,0.0,4.0,35.0,0.0,0.0,13.0,211.0,3.0,20.0,80.0,2.0,0.0,4.0,34.0,0.0,6.0,20.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,16.0,320.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,PIT,SEA,4.0,30.0,0.0,4.0,47.0,0.0,0.0,15.0,159.0,1.0,24.0,59.0,0.0,0.0,11.0,160.0,2.0,14.0,58.0,1.0,0.0,25.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,6.0,300.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2019,2,SEA,PIT,4.0,25.0,0.0,5.0,37.0,0.0,0.0,8.0,124.0,0.0,15.0,35.0,0.0,0.0,7.0,38.0,2.0,7.0,31.0,0.0,0.0,14.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,7.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0
2019,2,SF,CIN,4.0,17.0,0.0,8.0,20.0,0.0,0.0,14.0,234.0,1.0,18.0,142.0,2.0,0.0,,,,,,,,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,42.0,26.0,16.0,311.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,
2019,2,TB,CAR,2.0,16.0,0.0,6.0,18.0,0.0,0.0,14.0,180.0,0.0,28.0,32.0,0.0,0.0,,,,,,,,16.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,51.0,25.0,26.0,333.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0
2019,2,TEN,IND,2.0,12.0,0.0,3.0,11.0,0.0,0.0,4.0,43.0,1.0,6.0,18.0,0.0,0.0,5.0,46.0,1.0,7.0,38.0,0.0,0.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,11.0,146.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,2,WSH,DAL,2.0,9.0,0.0,2.0,13.0,0.0,0.0,15.0,136.0,1.0,19.0,48.0,0.0,0.0,4.0,25.0,1.0,4.0,12.0,0.0,0.0,23.0,111.0,0.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,4.0,269.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,
2019,2,,,,,,,,,,4.0,56.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0
2019,3,ARI,CAR,3.0,35.0,0.0,4.0,32.0,0.0,0.0,6.0,105.0,2.0,9.0,36.0,0.0,0.0,,,,,,,,24.0,153.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0
2019,3,ATL,IND,2.0,14.0,0.0,3.0,12.0,0.0,0.0,10.0,118.0,2.0,13.0,40.0,0.0,0.0,7.0,93.0,0.0,8.0,52.0,0.0,0.0,16.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.0,9.0,310.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2019,3,BAL,KC,3.0,26.0,1.0,3.0,32.0,0.0,0.0,10.0,204.0,2.0,17.0,92.0,0.0,0.0,7.0,89.0,0.0,8.0,20.0,0.0,0.0,8.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,10.0,374.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0
2019,3,BUF,CIN,4.0,41.0,1.0,4.0,44.0,0.0,0.0,8.0,90.0,0.0,17.0,25.0,0.0,0.0,,,,,,,,18.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,36.0,20.0,16.0,250.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,3,CAR,ARI,10.0,72.0,1.0,17.0,79.0,0.0,0.0,15.0,95.0,1.0,19.0,55.0,0.0,0.0,,,,,,,,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,43.0,30.0,13.0,173.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0
2019,3,CHI,WSH,5.0,76.0,0.0,8.0,89.0,0.0,0.0,6.0,70.0,1.0,8.0,7.0,0.0,0.0,2.0,30.0,0.0,4.0,24.0,0.0,0.0,19.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2019,3,CIN,BUF,2.0,13.0,0.0,2.0,17.0,0.0,0.0,12.0,99.0,0.0,15.0,19.0,0.0,0.0,,,,,,,,14.0,76.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,36.0,23.0,13.0,243.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
2019,3,CLE,LAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,253.0,2.0,32.0,66.0,2.0,0.0,2.0,15.0,0.0,2.0,4.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,14.0,268.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0
2019,3,DAL,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,0.0,6.0,16.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,DEN,GB,3.0,31.0,0.0,3.0,31.0,0.0,0.0,10.0,155.0,1.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,78.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,12.0,235.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0
2019,3,DET,PHI,2.0,73.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,0.0,7.0,26.0,0.0,0.0,26.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,17.0,259.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2019,3,GB,DEN,8.0,59.0,0.0,10.0,68.0,0.0,0.0,5.0,87.0,0.0,7.0,31.0,0.0,0.0,3.0,37.0,0.0,3.0,19.0,0.0,0.0,36.0,144.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
2019,3,HOU,LAC,11.0,49.0,0.0,11.0,75.0,0.0,0.0,16.0,228.0,2.0,24.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,15.0,318.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,IND,ATL,3.0,7.0,0.0,4.0,12.0,0.0,0.0,9.0,134.0,1.0,10.0,27.0,1.0,0.0,6.0,66.0,2.0,7.0,31.0,0.0,0.0,16.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,5.0,304.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
2019,3,JAX,TEN,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,-2.0,0.0,0.0,7.0,64.0,0.0,9.0,23.0,0.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,3,KC,BAL,4.0,32.0,0.0,4.0,33.0,0.0,0.0,2.0,49.0,0.0,9.0,7.0,0.0,0.0,3.0,15.0,0.0,7.0,0.0,0.0,0.0,16.0,103.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,21.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3,LAC,HOU,2.0,22.0,0.0,3.0,26.0,0.0,0.0,15.0,207.0,0.0,20.0,66.0,0.0,0.0,,,,,,,,12.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,34.0,25.0,9.0,351.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0
2019,3,LAR,CLE,4.0,35.0,0.0,7.0,40.0,0.0,0.0,9.0,118.0,0.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,18.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0
2019,3,LV,MIN,4.0,33.0,0.0,5.0,39.0,0.0,0.0,6.0,70.0,1.0,8.0,19.0,0.0,0.0,1.0,11.0,0.0,1.0,14.0,0.0,0.0,19.0,138.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,3,MIA,DAL,2.0,14.0,0.0,3.0,8.0,0.0,0.0,8.0,111.0,2.0,11.0,32.0,0.0,0.0,3.0,54.0,0.0,4.0,25.0,0.0,0.0,19.0,125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,13.0,246.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,3,MIN,LV,3.0,14.0,0.0,5.0,9.0,0.0,0.0,3.0,29.0,1.0,3.0,8.0,0.0,0.0,13.0,134.0,0.0,14.0,65.0,1.0,0.0,18.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,7.0,242.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2019,3,NE,NYJ,4.0,28.0,0.0,4.0,33.0,0.0,0.0,5.0,36.0,0.0,10.0,1.0,0.0,0.0,,,,,,,,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,NO,SEA,1.0,-2.0,0.0,1.0,4.0,0.0,0.0,19.0,304.0,1.0,31.0,69.0,1.0,0.0,12.0,137.0,3.0,14.0,37.0,0.0,0.0,15.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,51.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,18.0,406.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
2019,3,NYG,TB,3.0,48.0,0.0,3.0,54.0,0.0,0.0,12.0,236.0,3.0,21.0,38.0,1.0,0.0,3.0,66.0,0.0,4.0,14.0,0.0,0.0,27.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,14.0,380.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,3.0
2019,3,NYJ,NE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,190.0,2.0,23.0,63.0,0.0,0.0,,,,,,,,9.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,42.0,28.0,14.0,306.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0
2019,3,PHI,DET,2.0,7.0,0.0,3.0,3.0,0.0,0.0,12.0,155.0,1.0,22.0,39.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,24.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,14.0,201.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0
2019,3,PIT,SF,2.0,20.0,0.0,4.0,16.0,0.0,0.0,9.0,74.0,1.0,14.0,19.0,0.0,0.0,6.0,57.0,0.0,8.0,27.0,0.0,0.0,26.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,9.0,277.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
2019,3,SEA,NO,9.0,92.0,1.0,10.0,103.0,0.0,0.0,7.0,69.0,1.0,12.0,24.0,0.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,18.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2019,3,SF,PIT,4.0,14.0,0.0,4.0,19.0,0.0,0.0,8.0,147.0,2.0,18.0,105.0,0.0,0.0,1.0,10.0,0.0,2.0,16.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0
